norm_id;stofnaam;casnummer;aquocode;categorie;compartiment;norm;waarde;eenheid;compartimentcode;compartimentomschrijving;grootheidcode;grootheidomschrijving;hoedanigheidcode;hoedanigheidomschrijving;waardebewerkingsmethodecode;waardebewerkingsmethodeomschrijving
2099;bifenox;42576-02-3;bfnx;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk MAC-MKN (totaal);0,004;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
2100;bifenyl;92-52-4;biFy;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);1,5;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
2111;binapacryl (ZZS);485-31-4;binpcl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,00024;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2113;bis(2-ethylhexyl)ftalaat (ZZS);117-81-7;DEHP;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (totaal);1,3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2114;bis(2-ethylhexyl)ftalaat (ZZS);117-81-7;DEHP;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk JG-MKN (totaal);1,3;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2117;bis(2-ethylhexyl)ftalaat (ZZS);117-81-7;DEHP;Milieu;Sediment;Sediment Indicatief MTR (droge stof);59000;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
2147;bitertanol;55179-31-2;bittnl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,31;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2148;boor;7440-42-8;B;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren achtergrondconcentratie (opgelost);27;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);NVT;Niet van toepassing
2149;boor;7440-42-8;B;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren achtergrondconcentratie (opgelost);3000;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);NVT;Niet van toepassing
2150;boor;7440-42-8;B;Milieu;Sediment;Sediment MTR (droge stof);0,1;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
2151;boor;7440-42-8;B;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
2152;boor;7440-42-8;B;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (opgelost);450;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2153;boor;7440-42-8;B;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (opgelost);180;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2157;boor;7440-42-8;B;Milieu;Oppervlaktewater voor drinkwaterbereiding;Oppervlaktewater voor drinkwaterbereiding (gericht op waterbeheerder);1000;µg/l;;;;;;;;
2160;boor;7440-42-8;B;Milieu;Oppervlaktewater voor drinkwaterbereiding;Oppervlaktewater voor drinkwaterbereiding (gericht tot het drinkwaterbedrijf);1000;µg/l;;;;;;;;
2161;boscalid;188425-85-6;boscld;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,55;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2162;boscalid;188425-85-6;boscld;Milieu;Sediment;Sediment Indicatief MTR (droge stof);26;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
2164;brodifacoum (ZZS);56073-10-0;brodfcm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MAC-MKN (opgelost);0,20;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2165;brodifacoum (ZZS);56073-10-0;brodfcm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief JG-MKN (opgelost);1,0E-06;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2166;brodifacoum (ZZS);56073-10-0;brodfcm;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief JG-MKN (opgelost);1,0E-06;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2167;brodifacoum (ZZS);56073-10-0;brodfcm;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief MAC-MKN (opgelost);0,020;µg/l;OW;Oppervlaktewateren;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2169;bromaat;15541-45-4;BrO3;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);1;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2170;bromaat;15541-45-4;BrO3;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (totaal);1;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2171;bromaat;15541-45-4;BrO3;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);0,25;mg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2172;bromaat;15541-45-4;BrO3;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (totaal);0,25;mg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
2173;bromacil;314-40-9;bromcl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,0068;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2174;bromide;24959-67-9;Br;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);8;mg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2175;bromide;24959-67-9;Br;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);0,3;mg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2177;bromofos-ethyl;4824-78-6;C2yBrfs;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MAC-MKN (opgelost);2,0E-03;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2178;bromofos-ethyl;4824-78-6;C2yBrfs;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief JG-MKN (opgelost);2,0E-04;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2179;bromofos-ethyl;4824-78-6;C2yBrfs;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief JG-MKN (opgelost);2,0E-05;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2180;bromofos-ethyl;4824-78-6;C2yBrfs;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief MAC-MKN (opgelost);2,0E-04;µg/l;OW;Oppervlaktewateren;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2181;bromofos-methyl;2104-96-3;C1yBrfs;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,0022;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2182;bromoxynil fenol;1689-84-5;BrOxnl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);25;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2183;bromoxynil heptanoaat;56634-95-8;BrOxnHpnat;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief JG-MKN (opgelost);7,8E-03;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2184;bromoxynil heptanoaat;56634-95-8;BrOxnHpnat;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MAC-MKN (opgelost);0,29;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2185;bromoxynil heptanoaat;56634-95-8;BrOxnHpnat;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief JG-MKN (opgelost);8,0E-03;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2186;bromoxynil heptanoaat;56634-95-8;BrOxnHpnat;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief MAC-MKN (opgelost);0,029;µg/l;OW;Oppervlaktewateren;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2187;bromoxynil octanoaat;1689-99-2;BrOxnOcnat;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);0,25;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2188;bromoxynil octanoaat;1689-99-2;BrOxnOcnat;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);0,25;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2189;bromuconazool;116255-48-2;bromcnzl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,015;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2191;bromuron;3408-97-7;brmrn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);81;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2208;broomdichloormethaan;75-27-4;DClBrC1a;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,051;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2211;broomfenoxim;13181-17-4;Brfnxm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,09;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2212;broommethaan;74-83-9;BrC1a;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (totaal);3,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2213;broommethaan;74-83-9;BrC1a;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren JG-MKN (totaal);0,32;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2214;broommethaan;74-83-9;BrC1a;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (totaal);7;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
2218;broommethaan;74-83-9;BrC1a;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);-0,32;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
2229;broompropylaat;18181-80-1;Brpplt;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,17;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2241;bupirimaat;41483-43-6;buprmt;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);6;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2242;buprofezin;69327-76-0;bupfzn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,56;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2243;butachloor;23184-66-9;butCl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,00023;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2247;butanon;78-93-3;2C4on;Milieu;Grondwater;Grondwater indicatief niveau voor ernstige verontreiniging (opgelost);6000;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2250;butanon;78-93-3;2C4on;Milieu;Sediment;Sediment Indicatief MTR (droge stof);2810;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
2263;butanon;78-93-3;2C4on;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief JG-MKN (opgelost);0,19;mg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2264;butanon;78-93-3;2C4on;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MAC-MKN (opgelost);0,31;mg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2265;butanon;78-93-3;2C4on;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief JG-MKN (opgelost);0,019;mg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2266;butanon;78-93-3;2C4on;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief MAC-MKN (opgelost);0,031;mg/l;OW;Oppervlaktewateren;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2294;butocarboxim;34681-10-2;butcbOxm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);3,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2295;butocarboximsulfoxide;34681-23-7;butcbOxmsfn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);6670;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2296;butralin;33629-47-9;butln;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,017;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2298;butylaat;2008-41-5;C4yat;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);0,15;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2300;butylacetaat;123-86-4;C4yactt;Milieu;Grondwater;Grondwater indicatief niveau voor ernstige verontreiniging (opgelost);6300;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2338;C10-13-chlooralkanen  (ZZS);85535-84-8;;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (totaal);0,4;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2339;C10-13-chlooralkanen  (ZZS);85535-84-8;;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk JG-MKN (totaal);0,4;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2340;C10-13-chlooralkanen  (ZZS);85535-84-8;;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (totaal);1,4;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
2341;C10-13-chlooralkanen  (ZZS);85535-84-8;;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk MAC-MKN (totaal);1,4;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
2343;cadmium (ZZS);7440-43-9;Cd;Milieu;Grondwater;Grondwater streefwaarde ondiep (opgelost);0,4;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2344;cadmium (ZZS);7440-43-9;Cd;Milieu;Grondwater;Grondwater diep landelijke achtergrondconcentratie (AC) (opgelost);0,06;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2345;cadmium (ZZS);7440-43-9;Cd;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);0,06;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2346;cadmium (ZZS);7440-43-9;Cd;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);6;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2350;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren achtergrondconcentratie (opgelost);0,08;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);NVT;Niet van toepassing
2351;cadmium (ZZS);7440-43-9;Cd;Milieu;Sediment;Sediment MTR (droge stof);12;mg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
2352;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren achtergrondconcentratie (opgelost);0,02;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);NVT;Niet van toepassing
2353;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (opgelost);≤ 0,08 µg/l (Klasse 1) 0,08 µg/l (Klasse 2) 0,09 µg/l (Klasse 3) 0,15 µg/l (Klasse 4) 0,25 µg/l (Klasse 5);;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2354;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);5,11;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
2355;cadmium (ZZS);7440-43-9;Cd;Milieu;Grondwater;Omgevingswaarde voor krw-verontreinigende stoffen nationaal (opgelost);0,35;µg/l;;;;;;;;
2356;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (opgelost);≤ 0,45 µg/l (Klasse 1) 0,45 µg/l (Klasse 2) 0,6 µg/l (Klasse 3) 0,9 µg/l (Klasse 4) 1,5 µg/l (Klasse 5);;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2357;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk JG-MKN (opgelost);0,2;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2358;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren wettelijk MAC-MKN (opgelost);≤ 0,45 µg/l (Klasse 1) 0,45 µg/l (Klasse 2) 0,6 µg/l (Klasse 3) 0,9 µg/l (Klasse 4) 1,5 µg/l (Klasse 5);;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2360;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater voor drinkwaterbereiding;Oppervlaktewater voor drinkwaterbereiding (gericht op waterbeheerder);1,5;µg/l;;;;;;;;
2362;cadmium (ZZS);7440-43-9;Cd;Milieu;Oppervlaktewater voor drinkwaterbereiding;Oppervlaktewater voor drinkwaterbereiding (gericht tot het drinkwaterbedrijf);1,5;µg/l;;;;;;;;
2397;cadusafos;95465-99-9;cadsfs;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief JG-MKN (opgelost);0,023;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2398;cadusafos;95465-99-9;cadsfs;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MAC-MKN (opgelost);0,023;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2399;cadusafos;95465-99-9;cadsfs;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief JG-MKN (opgelost);2,3E-03;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2400;cadusafos;95465-99-9;cadsfs;Milieu;Oppervlaktewater zout;Andere oppervlaktewateren Indicatief MAC-MKN (opgelost);2,3E-03;µg/l;OW;Oppervlaktewateren;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2404;captafol (ZZS);2425-06-1;captfl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);28;ng/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
2405;captafol (ZZS);2425-06-1;captfl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);28;ng/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2406;captafol (ZZS);2425-06-1;captfl;Milieu;Sediment;Sediment MTR (droge stof);3;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
2407;captafol (ZZS);2425-06-1;captfl;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);2,38;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
2408;captan;133-06-2;captn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (totaal);0,34;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2410;captan;133-06-2;captn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (totaal);0,34;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
2413;captan;133-06-2;captn;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,06;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
2414;captan;133-06-2;captn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);0,34;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2415;captan;133-06-2;captn;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);0,34;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2418;carbaryl;63-25-2;carbrl;Milieu;Grondwater;Signaleringsparameter  beoordeling grondwatersanering (opgelost);60;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2419;carbaryl;63-25-2;carbrl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (totaal);230;ng/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;P90;90-Percentiel
2420;carbaryl;63-25-2;carbrl;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MTR (opgelost);230;ng/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
2421;carbaryl;63-25-2;carbrl;Milieu;Sediment;Sediment MTR (droge stof);3;µg/kg;BS;Bodem/Sediment;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;;
2422;carbaryl;63-25-2;carbrl;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,33;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
2423;carbaryl;63-25-2;carbrl;Milieu;Grondwater;Standaardwaarden grondwater (inclusief AC) (opgelost);0,002;µg/l;GW;Grondwater;CONCTTE;(massa)Concentratie;nf;na filtratie;Nee;
2447;carbendazim (ZZS);10605-21-7;carbdzm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk JG-MKN (totaal);0,6;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;JGM;Jaargemiddelde
2449;carbendazim (ZZS);10605-21-7;carbdzm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren wettelijk MAC-MKN (totaal);0,6;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;MAX;Maximum
2452;carbendazim (ZZS);10605-21-7;carbdzm;Milieu;Oppervlaktewater zoet;log Kp l/kg (zwevend stof);1,42;;OW;Oppervlaktewater;NVT;Niet van toepassing;NVT;Niet van toepassing;NVT;Niet van toepassing
2453;carbendazim (ZZS);10605-21-7;carbdzm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren JG-MKN (opgelost);0,6;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);JGM;Jaargemiddelde
2454;carbendazim (ZZS);10605-21-7;carbdzm;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren MAC-MKN (opgelost);0,6;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);MAX;Maximum
2455;carbetamide (ZZS);16118-49-3;carbtAd;Milieu;Oppervlaktewater zoet;Landoppervlaktewateren Indicatief MTR (opgelost);39,1;µg/l;OW;Oppervlaktewater;CONCTTE;(massa)Concentratie;nf;na filtratie (opgeloste fractie);P90;90-Percentiel
